,frequency_mhz
66517,122.4
66518,127.3
66518,122.4
66519,118.6
66519,125.1
66519,125.7
66520,121.2
66521,126.0
66521,125.1
66521,125.7
66523,134.4
66523,122.4
66524,134.4
66524,122.4
66525,134.4
66525,122.4
66526,118.8
66527,127.1
66527,120.6
66527,125.75
66529,124.8
66529,113.9
66529,122.4
66530,126.7
66530,126.1
66531,125.8
66531,121.2
66532,124.8
66532,113.9
66532,122.4
66533,124.8
66533,120.15
66535,126.7
66535,122.1
66536,122.4
66536,113.9
66536,122.4
66537,122.4
66537,113.9
66537,122.4
66538,122.4
66538,113.9
66538,122.4
66540,124.1
66540,125.7
66542,126.7
66542,120.55
66544,126.7
66544,127.1
66545,120.9
66545,118.1
66545,125.7
66545,119.9
66545,118.1
66547,119.82
66547,132.1
66548,122.1
66548,124.8
66549,121.2
66549,120.2
66549,135.5
66552,120.3
66552,116.1
66552,119.6
66552,126.8
66553,122.4
66553,119.6
66553,122.1
66554,127.1
66554,119.6
66554,122.1
66555,114.3
66555,124.8
66555,132.1
66556,124.1
66556,122.6
66556,132.1
66557,124.8
66557,132.1
66559,119.5
66559,132.1
66560,125.8
66560,130.4
66561,123.4
66561,132.1
66563,119.6
66563,120.6
66563,125.4
66565,127.1
66565,120.6
66565,122.1
66567,118.152
66567,132.1
66570,122.1
66570,132.1
66571,128.15
66571,119.3
66571,126.8
66572,126.5
66572,125.8
66576,122.1
66576,132.1
66578,124.8
66578,132.1
66579,134.4
66579,132.1
66580,124.8
66580,120.6
66581,125.8
66581,130.4
66582,125.4
66582,120.0
66584,125.4
66584,120.0
66585,120.7
66585,132.1
66586,119.6
66586,120.6
66586,125.4
66587,122.6
66587,123.9
66587,124.0
66589,122.1
66589,132.1
66591,134.2
66591,120.6
66591,121.85
66592,126.7
66592,132.1
66593,119.3
66593,125.8
66594,122.1
66594,114.2
66594,119.6
66594,122.6
66595,127.1
66595,120.0
66597,125.55
66597,120.6
66599,122.4
66599,115.8
66599,119.6
66599,122.6
66601,127.1
66601,120.0
66606,124.1
66606,132.1
66607,124.1
66607,120.0
66608,126.7
66608,125.8
66609,122.4
66609,114.3
66610,118.2
66610,119.6
66610,125.4
66612,118.4
66612,132.1
66614,122.1
66614,132.1
66615,126.7
66615,125.7
66617,124.1
66617,132.1
66618,122.6
66618,120.6
66618,121.85
66619,120.7
66619,134.4
66621,119.5
66621,132.1
66622,118.8
66622,120.6
66623,124.8
66623,120.6
66623,122.1
66624,121.2
66624,132.1
66625,126.7
66625,124.9
66626,126.0
66626,126.8
66627,118.4
66627,132.1
66629,122.3
66629,120.6
66629,122.1
66631,123.9
66631,120.6
66631,122.1
66634,126.8
66634,120.3
66636,122.1
66636,132.1
66637,122.6
66637,132.1
66639,118.4
66639,132.1
66640,134.4
66640,132.1
66642,122.1
66642,119.6
66642,123.9
66643,119.5
66643,122.75
66644,123.4
66644,132.1
66645,118.8
66645,120.6
66645,122.1
66646,127.1
66646,120.6
66646,122.1
66647,127.1
66647,120.6
66647,122.1
66649,118.8
66649,120.6
66649,122.1
66651,120.021
66651,134.4
66652,126.7
66652,135.45
66653,124.8
66653,120.6
66653,122.1
66657,123.4
66657,132.1
66659,135.5
66662,122.5
66662,123.4
66662,125.2
66664,127.1
66664,115.8
66664,119.6
66664,122.6
66666,126.7
66666,128.5
66670,133.75
66670,119.0
66670,120.0
66671,122.1
66671,119.6
66671,123.9
66673,126.7
66673,123.4
66674,126.7
66674,122.1
66675,119.8
66675,132.1
66676,120.5
66676,121.85
66676,132.1
66677,118.8
66677,135.7
66677,116.1
66677,119.6
66677,126.8
66679,122.1
66679,125.8
66684,120.1
66684,122.4
66684,132.1
66686,119.4
66686,120.6
66687,120.0
66687,115.8
66687,119.6
66687,122.6
66688,122.1
66688,126.8
66692,118.4
66692,119.6
66692,123.9
66694,118.4
66694,119.6
66694,123.9
66695,126.7
66695,124.9
66697,120.0
66697,119.6
66697,124.1
66699,120.15
66699,114.2
66699,119.6
66699,122.6
66700,122.7
66701,122.423
66701,120.6
66701,121.85
66702,127.1
66702,120.6
66702,122.1
66703,122.4
66703,119.6
66703,123.9
66704,126.5
66704,118.95
66705,120.0
66705,119.6
66705,124.1
66706,122.1
66706,114.2
66706,119.6
66706,122.6
66707,126.7
66707,120.2
66707,135.5
66710,120.15
66710,120.6
66710,122.1
66712,125.7
66712,120.2
66712,135.5
66714,120.1
66714,122.4
66715,125.8
66715,120.2
66715,135.5
66716,122.6
66716,119.6
66716,123.9
66717,123.4
66717,132.1
66718,125.55
66718,114.2
66718,119.6
66718,122.6
66720,120.0
66720,115.8
66720,119.6
66720,122.6
66721,122.1
66721,132.1
66722,124.8
66722,120.6
66723,127.1
66723,120.2
66723,135.5
66725,118.8
66725,125.0
66726,118.1
66726,113.0
66726,119.6
66726,122.1
66727,126.5
66727,120.6
66727,124.55
66728,134.2
66728,112.5
66729,127.1
66729,121.2
66729,123.9
66730,122.1
66730,120.7
66731,126.7
66731,120.0
66731,125.1
66732,126.8
66732,120.3
66732,122.3
66733,120.0
66733,116.7
66733,125.9
66734,124.1
66734,120.7
66736,124.2
66736,120.3
66740,128.45
66740,118.1
66740,125.55
66740,118.1
66742,126.5
66742,116.7
66742,125.9
66745,120.5
66745,123.0
66745,125.8
66745,127.1
66746,121.2
66746,119.5
66748,124.1
66748,120.7
66749,124.1
66749,120.7
66750,126.7
66750,122.2
66750,125.8
66752,122.1
66752,124.1
66753,126.7
66753,122.2
66753,125.8
66754,126.7
66754,120.7
66756,126.7
66756,126.0
66757,118.8
66757,119.6
66757,125.0
66758,124.1
66758,119.4
66758,125.3
66759,122.4
66759,116.7
66759,125.9
66761,124.8
66761,125.0
66764,125.8
66765,119.6
66765,120.3
66765,122.3
66765,125.7
66767,134.2
66767,120.7
66769,126.7
66769,122.8
66769,125.9
66770,118.2
66770,116.7
66770,125.9
66771,121.2
66771,126.7
66774,130.9
66774,113.0
66774,119.6
66774,122.1
66775,126.7
66775,120.15
66776,121.2
66776,119.4
66776,125.3
66778,125.8
66778,114.3
66778,119.6
66778,124.8
66779,122.4
66779,122.1
66779,122.4
66780,126.7
66780,120.55
66783,119.8
66783,120.6
66783,123.9
66784,121.2
66784,120.7
66784,126.7
66785,126.7
66785,121.3
66785,123.9
66786,126.7
66786,118.15
66791,112.5
66791,120.7
66791,134.2
66792,126.7
66793,112.2
66793,123.0
66793,125.8
66793,135.5
66794,122.1
66794,120.7
66795,124.1
66795,123.0
66795,125.8
66796,126.0
66796,123.0
66796,125.8
66797,120.6
66797,124.55
66798,119.8
66798,120.6
66798,124.55
66799,125.9
66799,122.6
66802,119.8
66802,120.6
66802,124.55
66804,134.2
66804,120.7
66805,118.6
66805,124.1
66806,124.8
66806,120.7
66807,122.65
66807,125.7
66807,119.6
66809,122.1
66809,124.1
66810,112.2
66810,123.0
66810,125.8
66810,135.5
66811,122.1
66811,124.1
66812,124.0
66812,116.7
66812,125.9
66813,122.3
66813,114.1
66813,118.1
66813,119.6
66813,120.0
66814,127.1
66814,125.7
66815,126.7
66815,125.7
66816,125.9
66816,124.1
66818,125.9
66818,114.1
66818,118.1
66818,119.6
66819,118.6
66819,124.1
66820,118.631
66820,117.0
66820,122.6
66820,125.1
66821,126.7
66821,114.1
66821,118.1
66821,119.6
66821,120.0
66822,125.8
66822,123.0
66822,125.8
66824,126.7
66824,124.1
66827,125.4
66827,124.1
66828,125.9
66828,124.1
66829,124.1
66829,120.7
66830,123.4
66830,124.1
66831,120.7
66831,124.1
66832,119.8
66832,127.1
66834,126.7
66834,127.1
66836,122.4
66836,122.1
66836,122.4
66837,124.1
66837,119.5
66838,126.7
66838,120.6
66838,125.9
66839,123.9
66839,113.0
66839,119.6
66839,122.1
66840,119.6
66840,118.6
66840,119.5
66843,122.3
66843,120.6
66843,123.9
66844,126.7
66844,114.3
66844,122.1
66845,112.2
66845,123.0
66845,125.8
66845,135.5
66846,125.4
66846,124.1
66847,120.0
66847,119.4
66847,125.3
66848,122.1
66848,122.8
66848,125.9
66850,125.8
66850,120.3
66850,122.3
66851,122.4
66851,119.6
66851,125.0
66853,119.5
66854,119.5
66855,126.7
66855,122.6
66856,126.7
66856,120.3
66857,118.8
66857,125.0
66858,126.7
66858,125.9
66859,122.6
66859,115.5
66859,119.6
66859,124.8
66860,126.7
66863,122.429
66863,122.1
66863,122.4
66865,125.0
66865,120.7
66866,122.3
66866,114.1
66866,118.1
66866,119.6
66866,120.0
66867,119.5
66867,124.1
66868,126.7
66868,120.6
66868,125.9
66869,118.8
66869,119.6
66869,125.2
66870,125.8
66870,119.4
66870,125.3
66874,125.7
66874,124.1
66875,124.6
66875,112.3
66875,119.5
66875,120.6
66876,120.15
66876,119.5
66877,120.0
66877,115.5
66877,119.6
66877,124.8
66878,126.7
66878,122.4
66879,126.0
66879,120.6
66879,121.2
66880,126.0
66880,120.6
66880,121.2
66881,126.7
66881,121.2
66883,118.2
66883,114.4
66883,121.3
66883,123.9
66885,118.2
66885,118.6
66888,118.8
66888,120.6
66888,121.2
66889,127.85
66890,125.8
66890,118.6
66891,122.4
66891,118.6
66894,121.2
66894,132.9
66895,132.9
66895,122.1
66895,125.3
66896,124.8
66896,114.3
66896,122.1
66897,122.6
66897,114.3
66897,122.1
66898,112.6
66898,114.3
66898,118.15
66898,122.1
66899,125.0
66899,122.1
66899,125.3
66900,120.15
66900,116.3
66900,120.7
66900,122.3
66901,118.2
66901,116.3
66901,120.7
66901,122.3
66903,124.6
66903,114.4
66903,121.3
66903,123.9
66905,118.15
66905,114.3
66905,122.1
66906,120.7
66906,114.3
66906,122.1
66907,121.2
66907,132.9
66908,124.6
66908,114.4
66908,121.3
66908,123.9
66909,118.4
66909,114.3
66909,122.1
66911,126.5
66911,120.6
66911,121.2
66912,118.15
66912,114.3
66912,122.1
66913,118.1
66913,114.3
66913,122.1
66914,119.8
66914,124.8
66915,125.0
66915,122.1
66915,125.3
66916,126.7
66916,125.7
66917,122.635
66917,114.3
66917,122.1
66918,122.6
66918,114.3
66918,122.1
66919,122.3
66919,125.7
66920,126.0
66920,120.6
66920,121.2
66923,118.8
66923,114.4
66923,121.3
66923,123.9
66924,118.2
66924,116.3
66924,120.7
66924,122.3
66925,126.7
66925,125.8
66926,120.7
66926,122.1
66926,125.3
66927,118.6
66927,116.3
66927,120.7
66927,122.3
66928,119.4
66928,116.3
66928,120.7
66928,122.3
66929,126.7
66929,118.6
66930,126.0
66930,120.6
66930,121.2
66932,125.0
66932,122.1
66932,125.3
66933,118.4
66933,114.3
66933,122.1
66934,134.2
66934,114.3
66934,122.1
66935,120.7
66935,114.3
66935,122.1
66936,121.233
66936,122.1
66936,125.3
66937,122.6
66937,114.3
66937,122.1
66938,128.0
66938,132.9
66940,125.7
66940,114.4
66940,121.3
66940,123.9
66941,125.7
66941,114.4
66941,121.3
66941,123.9
66942,120.7
66942,114.3
66942,122.1
66946,125.7
66946,114.4
66946,121.3
66946,123.9
66947,120.735
66947,114.3
66947,122.1
66948,125.0
66948,122.1
66948,125.3
66949,120.7
66949,114.3
66949,122.1
66950,125.3
66951,126.7
66951,122.1
66951,125.3
66957,126.0
66957,125.7
66958,122.4
66958,125.2
66960,134.2
66960,114.2
66960,119.8
66960,121.3
66961,126.7
66961,114.2
66961,119.8
66961,121.3
66962,125.8
66962,122.8
66962,126.8
66964,125.7
66964,128.6
66965,127.1
66965,118.15
66966,124.8
66966,122.8
66966,126.8
66967,120.7
66967,120.6
66967,122.3
66969,119.8
66969,122.8
66969,126.8
66971,122.6
66971,132.1
66973,120.0
66973,123.4
66973,128.6
66974,118.1
66974,128.6
66975,126.8
66975,122.8
66975,126.8
66976,118.1
66976,128.6
66978,125.2
66978,114.4
66978,121.3
66978,123.9
66980,118.8
66980,120.6
66980,122.3
66981,127.1
66981,118.15
66983,132.2
66983,120.6
66983,122.3
66985,119.5
66985,120.6
66985,122.3
66986,127.1
66986,118.15
66988,122.4
66988,128.6
66989,122.6
66989,118.15
66990,122.6
66990,132.9
66991,127.1
66991,118.15
66992,127.1
66992,118.15
66993,122.6
66993,118.15
66994,122.6
66994,118.15
66995,126.7
66995,125.7
66998,122.4
66998,123.75
66999,122.1
66999,114.2
66999,119.8
66999,121.3
67001,124.8
67001,125.7
67003,124.2
67003,120.3
67004,120.7
67004,114.2
67004,119.8
67004,121.3
67006,125.9
67006,114.2
67006,119.8
67006,121.3
67007,118.1
67007,114.2
67007,119.8
67007,121.3
67009,125.9
67009,125.7
67010,125.4
67010,119.6
67010,134.2
67013,122.4
67013,114.2
67013,119.8
67013,121.3
67015,118.6
67015,125.7
67016,124.229
67016,119.6
67016,126.5
67017,125.9
67017,124.8
67018,125.9
67018,124.8
67020,122.6
67020,119.6
67020,134.2
67021,122.6
67021,119.6
67021,134.2
67022,123.9
67022,119.6
67022,134.2
67024,123.9
67024,119.6
67024,134.2
67027,118.6
67027,119.6
67027,126.5
67028,124.95
67028,125.7
67031,119.5
67031,124.8
67033,125.7
67034,132.9
67034,114.2
67034,119.8
67034,121.3
67037,120.7
67037,122.4
67037,122.6
67038,120.15
67038,119.6
67038,126.5
67039,123.4
67039,119.6
67039,134.2
67040,122.1
67040,120.7
67043,130.45
67043,126.55
67043,118.3
67043,126.7
67044,126.7
67044,124.1
67045,126.7
67045,124.1
67047,118.6
67047,126.8
67049,125.4
67050,126.7
67050,124.8
67052,126.7
67052,123.9
67053,120.7
67053,124.3
67055,119.8
67055,112.9
67055,120.6
67055,122.1
67056,119.8
67056,122.4
67056,122.6
67057,120.0
67057,118.6
67058,127.8
67058,114.1
67058,119.6
67058,125.0
67063,124.8
67063,120.7
67064,124.8
67064,125.4
67065,118.2
67065,116.3
67065,120.7
67065,122.4
67066,124.8
67066,122.4
67066,123.9
67067,119.8
67067,122.4
67067,122.6
67068,119.8
67068,116.3
67068,120.7
67068,122.4
67070,128.0
67070,132.9
67071,128.0
67071,132.9
67072,125.7
67072,132.9
67073,130.2
67073,118.5
67073,135.25
67073,26.7
67073,118.5
67074,120.6
67074,118.6
67074,127.1
67075,125.9
67075,120.7
67077,120.7
67077,122.4
67077,122.6
67080,122.6
67080,120.7
67081,126.7
67081,125.4
67082,119.0
67082,126.8
67085,123.9
67085,120.7
67086,122.4
67086,125.4
67087,122.4
67087,119.6
67087,134.2
67088,120.5
67088,121.85
67088,132.9
67089,122.6
67089,120.7
67090,123.4
67090,124.3
67091,125.8
67091,122.4
67091,122.6
67094,122.4
67094,122.4
67094,122.6
67096,122.4
67096,122.6
67097,119.8
67097,122.4
67097,122.6
67098,125.4
67098,120.7
67099,120.7
67099,124.3
67101,123.4
67101,132.9
67102,122.4
67102,122.4
67102,127.1
67104,119.0
67104,126.8
67106,120.15
67106,125.3
67106,134.2
67107,122.1
67107,119.6
67107,134.2
67110,126.7
67110,118.6
67111,126.7
67111,126.5
67112,120.7
67112,122.4
67112,122.6
67113,124.8
67113,122.2
67113,125.1
67114,120.15
67114,126.8
67115,120.15
67115,125.3
67115,134.2
67116,126.7
67116,124.3
67117,118.8
67117,119.6
67117,126.5
67118,126.7
67118,129.0
67119,126.7
67119,122.2
67119,125.1
67120,135.5
67120,122.8
67120,124.6
67121,124.1
67121,114.4
67121,135.5
67122,134.2
67122,122.2
67122,125.1
67123,123.9
67123,118.6
67123,125.3
67126,126.7
67126,119.5
67127,134.2
67127,134.2
67128,123.9
67128,118.6
67128,125.3
67130,122.6
67130,118.6
67130,125.3
67131,122.4
67131,118.6
67131,119.6
67132,122.1
67132,118.6
67132,119.6
67133,125.7
67133,118.6
67133,119.6
67135,119.8
67135,134.2
67136,122.1
67136,134.2
67137,118.6
67137,122.8
67137,124.6
67139,123.4
67139,118.6
67139,125.3
67140,119.8
67140,134.2
67143,120.0
67143,118.6
67143,125.3
67144,126.7
67144,126.0
67145,123.9
67145,118.6
67145,125.3
67147,120.7
67147,118.6
67147,125.3
67148,122.6
67148,134.2
67149,126.7
67149,134.2
67151,122.6
67151,118.6
67151,125.3
67153,120.7
67153,119.5
67155,119.839
67155,134.2
67159,126.5
67159,112.4
67159,119.8
67159,120.6
67160,123.9
67160,122.4
67160,127.1
67161,119.8
67161,134.2
67162,122.6
67162,134.2
67164,122.1
67164,118.6
67164,125.3
67165,122.1
67165,118.6
67165,119.6
67166,120.15
67166,118.6
67166,119.6
67167,122.6
67167,112.4
67167,119.8
67167,120.6
67168,119.8
67168,118.6
67168,125.3
67169,126.7
67169,119.8
67170,128.55
67170,114.4
67170,135.5
67173,119.8
67173,134.2
67174,119.8
67174,134.2
67175,126.7
67175,124.6
67176,122.6
67176,112.4
67176,119.8
67176,120.6
67177,126.7
67177,120.55
67178,120.7
67178,134.2
67179,126.9
67179,120.6
67179,121.85
67180,118.6
67180,128.85
67181,119.1
67183,123.9
67183,128.85
67184,119.8
67184,134.2
67185,124.1
67185,117.3
67185,122.4
67185,123.9
67185,127.3
67186,119.8
67186,134.2
67188,122.3
67188,112.4
67188,119.8
67188,120.6
67189,126.0
67189,128.85
67190,119.5
67191,126.7
67191,127.1
67192,118.6
67192,127.1
67194,122.1
67194,127.1
67195,126.7
67195,122.1
67196,119.5
67196,134.2
67197,125.227
67197,113.7
67197,119.6
67197,122.1
67200,126.7
67200,124.9
67201,126.7
67201,124.1
67202,119.6
67202,118.8
67202,124.9
67202,125.3
67203,130.9
67203,124.1
67204,123.5
67204,132.3
67204,118.85
67204,121.2
67205,126.5
67205,124.9
67205,125.3
67207,122.1
67207,126.7
67208,124.9
67209,118.6
67209,124.9
67209,125.3
67210,118.4
67210,122.4
67210,123.9
67211,120.6
67211,122.4
67211,123.9
67211,125.4
67212,120.6
67212,122.4
67212,123.9
67212,125.4
67213,126.7
67213,124.9
67213,125.3
67214,126.7
67214,123.95
67216,120.6
67216,122.4
67216,123.9
67216,125.4
67217,120.15
67217,124.9
67217,125.3
67218,122.1
67218,124.9
67218,125.3
67219,123.9
67219,124.1
67220,121.85
67220,112.3
67220,120.6
67220,122.6
67221,126.7
67221,118.95
67222,120.6
67222,122.4
67222,123.9
67222,125.4
67223,120.6
67223,122.4
67223,123.9
67223,125.428
67224,121.2
67224,124.9
67224,125.3
67225,122.6
67226,122.4
67226,120.0
67226,120.6
67227,132.9
67227,114.1
67227,120.6
67227,122.1
67228,134.2
67228,114.1
67228,120.6
67228,122.1
67229,128.6
67229,114.1
67229,120.6
67229,122.1
67230,126.7
67231,126.5
67232,123.4
67232,122.3
67232,123.05
67233,122.1
67233,114.1
67233,120.6
67233,122.1
67234,126.6
67234,130.4
67236,126.7
67236,122.1
67237,122.0
67237,117.3
67237,122.4
67237,127.3
67238,124.0
67238,123.4
67238,125.8
67239,121.85
67239,117.3
67239,122.4
67239,127.3
67240,120.5
67240,122.6
67240,123.9
67240,127.05
67241,122.1
67241,122.3
67241,123.05
67242,122.6
67242,117.3
67242,122.4
67242,127.3
67243,125.4
67243,122.3
67243,123.05
67245,126.5
67246,121.85
67246,117.3
67246,122.4
67246,127.3
67250,122.0
67250,117.3
67250,122.4
67250,127.3
67251,118.8
67251,123.4
67251,125.8
67252,122.6
67252,117.3
67252,122.4
67252,127.3
67253,121.85
67253,117.3
67253,122.4
67253,127.3
67254,119.8
67254,123.4
67254,125.8
67255,121.8
67255,122.3
67255,123.05
67257,122.4
67257,117.3
67257,122.4
67257,127.3
67259,122.3
67259,120.0
67259,120.6
67259,476.65
67260,126.7
67260,123.7
67261,124.1
67261,120.0
67261,122.3
67261,123.05
67262,118.2
67262,119.6
67262,121.2
67263,118.2
67263,119.6
67263,121.2
67265,118.2
67265,120.0
67265,120.6
67266,122.4
67266,120.0
67266,120.6
67267,118.2
67267,123.4
67267,125.8
67268,120.5
67268,122.6
67268,123.9
67268,127.05
67269,126.7
67269,118.6
67270,118.2
67270,120.0
67270,120.6
67272,122.1
67272,119.6
67273,125.4
67274,122.6
67274,122.3
67274,123.05
67276,120.5
67276,121.85
67276,122.3
67276,123.05
67277,125.8
67277,120.0
67277,120.6
67278,125.8
67278,119.6
67278,121.2
67279,124.1
67279,120.0
67279,122.3
67279,123.05
67280,118.4
67280,122.3
67280,123.05
67281,123.9
67281,122.3
67281,123.05
67283,118.2
67283,120.0
67283,120.6
67284,122.1
67284,119.6
67289,124.3
67289,117.3
67289,122.4
67289,127.3
67290,119.0
67290,126.8
67291,126.5
67291,120.3
67292,126.7
67293,125.8
67293,118.2
67293,119.6
67294,126.0
67294,118.2
67294,119.6
67295,123.9
67295,114.1
67295,120.6
67295,122.1
67296,126.8
67296,126.7
67297,120.0
67297,126.8
67298,125.55
67298,126.8
67299,125.7
67299,112.6
67299,120.6
67299,126.5
67301,120.7
67301,116.5
67301,122.4
67301,125.3
67302,127.1
67302,126.0
67303,124.3
67303,116.5
67303,122.4
67303,125.3
67304,118.4
67304,118.4
67304,121.3
67305,122.1
67305,118.4
67305,119.6
67306,118.4
67306,122.1
67308,126.7
67308,126.0
67310,122.4
67310,119.6
67310,120.3
67311,126.5
67311,126.8
67312,122.6
67312,116.5
67312,122.4
67312,125.3
67315,127.65
67315,112.6
67315,120.6
67315,126.5
67316,126.0
67316,112.6
67316,120.6
67316,126.5
67317,126.7
67317,120.0
67319,124.0
67319,126.0
67320,127.15
67320,123.4
67321,118.2
67321,126.0
67322,125.7
67322,124.8
67323,127.0
67323,116.5
67323,122.4
67323,125.3
67324,125.4
67324,116.5
67324,122.4
67324,125.3
67325,126.5
67325,119.6
67325,120.3
67326,122.3
67326,126.8
67327,134.2
67327,118.4
67327,119.6
67328,122.439
67328,112.4
67328,125.9
67329,126.7
67329,121.6
67330,120.7
67330,119.6
67330,120.3
67332,119.8
67332,121.6
67333,119.1
67333,122.4
67334,134.2
67334,118.4
67334,119.6
67335,119.1
67335,122.4
67337,119.8
67337,121.6
67340,122.4
67340,116.5
67340,122.4
67340,125.3
67341,122.1
67341,132.9
67342,119.8
67342,118.4
67342,119.6
67343,124.8
67343,126.0
67344,126.7
67344,118.8
67344,126.7
67347,127.1
67347,126.0
67348,126.0
67348,125.7
67349,126.7
67349,122.1
67350,121.2
67350,126.0
67351,122.6
67351,116.5
67351,122.4
67351,125.3
67352,123.4
67352,118.4
67352,119.6
67353,120.0
67353,117.9
67353,122.1
67353,125.3
67354,124.9
67354,121.6
67355,125.9
67355,118.4
67355,119.6
67356,126.7
67356,121.6
67357,122.6
67357,118.4
67357,119.6
67358,118.6
67358,121.6
67359,124.3
67359,118.4
67359,119.6
67360,120.0
67360,117.9
67360,122.1
67360,125.3
67363,121.2
67363,112.6
67363,120.6
67363,126.5
67366,122.6
67366,118.4
67366,119.6
67367,125.7
67367,121.6
67368,118.2
67368,122.4
67368,123.9
67369,124.2
67369,119.6
67369,120.3
67372,121.85
67372,122.1
67373,126.8
67373,118.4
67375,119.8
67375,118.4
67375,119.6
67376,124.3
67376,118.4
67376,119.6
67377,122.6
67377,132.9
67378,120.039
67378,112.4
67378,125.9
67379,126.8
67379,121.6
67380,122.1
67380,116.5
67380,122.4
67380,125.3
67381,128.85
67381,112.6
67381,120.6
67381,126.5
67383,122.4
67383,116.5
67383,122.4
67383,125.3
67384,122.6
67384,116.5
67384,122.4
67384,125.3
67385,121.2
67385,121.6
67386,124.3
67386,118.4
67386,119.6
67387,124.3
67387,118.4
67387,119.6
67388,126.0
67388,134.65
67388,128.8
67389,120.327
67389,121.6
67390,120.7
67390,118.4
67390,119.6
67391,120.737
67391,118.4
67391,119.6
67392,122.1
67392,112.2
67392,122.3
67392,133.05
67393,126.7
67393,117.5
67393,124.0
67394,120.7
67394,118.4
67394,119.6
67395,124.3
67395,118.4
67395,119.6
67397,125.7
67397,124.8
67401,127.5
67403,118.621
67403,118.8
67403,122.4
67404,119.1
67404,126.8
67406,119.8
67406,124.8
67407,122.6
67407,124.8
67408,120.0
67408,122.8
67408,125.8
67409,128.55
67409,118.8
67409,122.4
67410,126.7
67410,117.5
67410,124.0
67411,122.4
67411,120.0
67411,120.6
67411,123.4
67412,119.4
67412,112.7
67412,119.6
67412,135.5
67413,126.7
67413,125.8
67414,118.4
67414,124.8
67415,127.1
67415,112.2
67415,122.3
67415,133.05
67416,121.2
67416,124.8
67418,123.9
67418,118.4
67418,119.6
67419,119.8
67419,124.8
67420,120.1
67420,120.1
67420,123.4
67421,122.4
67421,119.5
67422,119.8
67422,118.4
67422,119.6
67422,124.1
67422,124.3
67423,134.2
67423,124.8
67424,121.85
67424,124.8
67425,120.15
67425,125.7
67426,126.7
67426,124.1
67426,72.35
67427,122.4
67427,123.4
67428,119.8
67428,124.8
67429,122.6
67429,126.8
67430,118.4
67430,112.9
67430,122.6
67432,124.2
67432,126.8
67434,126.7
67434,122.4
67435,122.6
67435,126.8
67438,122.1
67438,118.8
67438,119.6
67439,121.2
67439,119.5
67440,127.1
67440,112.2
67440,122.3
67440,133.05
67441,126.7
67441,122.4
67442,127.5
67442,123.4
67444,125.7
67444,124.8
67445,126.7
67445,123.9
67446,122.0
67446,117.0
67446,121.8
67446,122.3
67447,122.6
67447,124.8
67448,118.6
67448,120.0
67448,120.2
67449,118.4
67449,124.8
67450,126.7
67450,124.9
67451,118.2
67451,112.2
67451,122.3
67451,133.05
67453,126.4
67453,125.4
67456,122.1
67456,117.0
67456,121.8
67456,122.3
67457,126.7
67457,128.5
67458,118.8
67458,125.2
67460,120.7
67460,118.15
67461,126.7
67461,121.2
67462,126.7
67462,118.15
67463,122.6
67463,119.5
67464,120.6
67464,118.15
67464,127.05
67465,126.7
67465,132.9
67466,118.6
67466,113.7
67466,119.6
67466,122.1
67467,122.6
67467,119.5
67468,126.7
67468,126.0
67469,123.9
67469,122.1
67470,122.1
67470,119.5
67471,123.9
67471,122.1
67472,126.7
67472,124.9
67473,122.6
67473,121.2
67476,122.4
67476,118.4
67476,119.6
67477,126.5
67477,113.7
67477,119.6
67477,122.1
67478,119.6
67478,118.4
67478,119.6
67478,127.05
67480,120.0
67480,113.7
67480,119.6
67480,122.1
67481,125.4
67481,113.7
67481,119.6
67481,122.1
67482,121.2
67482,124.8
67483,123.9
67483,113.7
67483,119.6
67483,122.1
67485,118.4
67485,119.5
67487,126.8
67487,118.4
67489,123.9
67489,113.7
67489,119.6
67489,122.1
67490,118.8
67490,117.5
67490,122.4
67490,125.3
67491,126.7
67491,128.55
67492,124.8
67492,124.8
67493,122.1
67493,124.8
67494,122.65
67494,125.7
67497,121.1
67497,122.4
67498,125.4
67498,113.7
67498,119.6
67498,122.1
67499,119.8
67499,124.8
67500,122.1
67500,117.5
67500,124.0
67501,121.2
67501,124.8
67502,120.7
67502,124.8
67503,124.8
67503,124.8
67504,125.7
67504,124.8
67505,118.4
67505,119.5
67506,125.4
67506,119.6
67506,127.1
67507,126.7
67507,119.5
67509,126.7
67509,118.6
67510,126.7
67510,125.4
67512,122.1
67512,119.6
67512,127.1
67513,123.4
67513,117.5
67513,122.3
67513,122.4
67513,125.3
67514,125.9
67514,118.15
67515,126.2
67515,135.7
67518,122.4
67518,119.5
67519,118.6
67519,120.0
67519,120.2
67521,122.4
67521,120.0
67521,120.6
67521,123.4
67523,126.7
67523,121.2
67524,126.7
67524,112.9
67524,122.6
67525,126.7
67525,120.15
67526,126.7
67526,124.8
67528,134.2
67528,124.8
67529,120.7
67529,124.8
67531,119.8
67531,117.5
67531,122.4
67531,125.3
67532,122.6
67532,124.8
67534,122.1
67534,132.9
67535,122.1
67535,112.2
67535,122.3
67535,133.05
67536,124.1
67536,124.8
67538,126.7
67538,125.7
67539,126.7
67539,124.1
67541,122.6
67541,121.2
67542,120.7
67542,124.8
67543,132.94
67543,124.8
67544,124.1
67544,113.7
67544,119.6
67544,122.1
67545,123.4
67545,124.8
67546,124.1
67546,124.8
67547,134.2
67547,124.8
67548,125.7
67548,124.8
67549,125.7
67549,124.8
67550,119.1
